id,name,birth
942408,"Geoffrey Wright",1959
1316408,"Peter Ash",1985
568409,"Sarah McElligott",1978
1707410,"Robert Forster",1957
1690411,"Joanne Peh",1983
4172411,"Linn Jardim",1985
619412,"Willem Nagtglas",1971
75415,"Teresa Berkin",1954
381416,"Grant Heslov",1963
92419,"Simon Boisvert",1966
194419,"Margit Czenki",1941
704420,"Anne Quirynen",1960
24421,"Stephen Ambrose",1936
194422,"Susanne Czepl",1959
347423,"Peter Guinness",1950
1435425,"Marc Fratto",1968
670426,"Sophie Dia Pegrum",1969
1503426,"Addie Land",1988
789427,"Samuil Shatrov",1909
568427,"Hal McElroy",1946
1452428,"Maria Guzeeva",1982
296428,"Renata Fronzi",1925
585429,"Tracy Middendorf",1970
449431,"András Kern",1948
466431,"Nikolai Korndorf",1947
3135433,"Sylvie Van Hiel",1957
891434,"Ilze Vazdika",1943
925437,"Sarah White",1969
3356437,"Ján Lazorík",1920
874438,"Christopher Trussell",1937
4937438,"Jan Amazigh Sid",1989
296442,"Franz Froschauer",1958
194442,"Michelle Czernin von Chudenitz",1969
874442,"Paul Trussell",1965
500444,"Danny Leiner",1961
670445,"Jari Pehkonen",1961
245445,"Steven Dworman",1956
840445,"Silvia Suvadová",1973
1860446,"Katharina Lorenz",1978
1554446,"Marc Beyer",1981
840447,"Dragan Suvak",1943
211447,"Agata De Santis",1974
415448,"Herb Jaffe",1921
2081449,"Kathy Hendrickson",1965
2013451,"Meme Tian",1981
160452,"Eric Christmas",1916
1962453,"Scott Asheton",1949
602455,"Hattie Morahan",1978
534455,"Raúl Macías",1934
1163455,"Fokion Bogris",1979
483457,"Anne Lambton",1954
9221457,"Recy Taylor",1919
1214457,"Rio Ferdinand",1978
9629458,"Niels Birbaumer",1945
5940459,"Joel Kullberg",1983
1163460,"Axel Bold",1971
2098463,"Tapas Relia",1978
1197466,"Stark Sands",1978
1537466,"Jonathan Miller",1977
1894468,"Daphne de Baakel",1976
3628470,"Dong-mi Shin",1977
925471,"Stephen White",1957
2149473,"Coskun Sabah",1952
2183474,"Christopher Michael Casey",1976
7487475,"Yusuf Çim",1991
92476,"Jordi Boixaderas",1959
721476,"Wladyslaw Stanislaw Reymont",1867
3679477,"Thomas Fazi",1982
2166478,"Gábor Osváth",1985
1078479,"John Cena",1977
296480,"Cora Frost",1963
2064480,"Tina Mabry",1978
602480,"José Álvaro Morais",1943
636481,"Tamara Nosova",1927
126481,"Czeslaw Byszewski",1915
1690482,"Damaine Radcliff",1979
636483,"Aleksandr Nosovskiy",1961
619484,"Kata Nagy",1967
874486,"Marzena Trybala",1950
4835487,"Mariko Akama",1970
3118489,"Kandie Delley",1973
3050490,"Ken Scott",1967
3662491,"Matt L. O'Connor",1981
1622492,"Nathan Lanier",1978
721494,"Javier Reyna",1964
670495,"Miquel Peidró",1965
194495,"János Czipauer",1926
194496,"Gábor Czipott",1954
466497,"Mihály Kornis",1949
1095499,"Leonardo Brzezicki",1978
381499,"Liam Hess",1992
806500,"Mews Small",1942
279500,"Gail Fisher",1935
4546502,"Hamish Ward",1988
1316503,"Paul Devine",1967
551504,"Laura Martel",1982
500505,"Harald Leipnitz",1926
1486506,"Abelardo Estorino",1925
704506,"Jean-Daniel Fernandez-Qundez",1974
636506,"Jonathan Nossiter",1961
7508,"Tapio Aarre-Ahtio",1948
381511,"Nigel Hess",1953
1877512,"Scott A. Matthews",1981
517512,"Bellina Logan",1966
874513,"Tomasz Tryzna",1948
789517,"Sharon Schaveet",1965
585519,"John Middleton",1953
313519,"Lynda Day George",1944
789520,"Melville Shavelson",1917
772522,"Volker Schlöndorff",1939
5668523,"William Marshall",1995
857523,"Giorgos Theodosiadis",1924
3900523,"Scarlett Bruns",1988
908525,"Anzac Wallace",1945
4682525,"Ara Woland",1984
75528,"Greg Berlanti",1972
41529,"Peter Aude",1957
619533,"Eszter Nagy-Kálózy",1966
3424535,"Joy Banerjee",1963
58536,"Helmuth Barth",1933
2217539,"Hannah Lux Davis",1986
3781539,"Peter Benedix",1980
517539,"David Logan",1969
1010540,"Terence Winter",1960
92540,"Endre Bojtár B.",1963
2217540,"Allison Holker",1988
279542,"Ira Joe Fisher",1947
1197543,"Tom Waddell",1937
92543,"Alberto Bojórquez",1941
857543,"Eckhard Theophil",1944
466544,"Reijiro Koroku",1949
1197546,"Victor Warren",1960
619547,"Ed Naha",1950
1112548,"Johannes Naber",1971
1775551,"Hee-soon Park",1970
517552,"Frank Logan",1925
2557553,"Sharon D. Allen",1978
160553,"Dyllan Christopher",1991
1061554,"Glen Matisoff",1963
6195554,"Tsubaki Katô",1984
636555,"Hristian Nochev",1964
5328557,"Emerson Pinheiro",1984
279557,"Jasen Fisher",1980
891558,"Pierre Veber",1869
500559,"Herbert Leiser",1941
840559,"David Suzuki",1936
1928560,"John Dolmayan",1973
1129561,"Jaime Anstead",1977
755561,"Richard Sadler",1947
126562,"László Bánk",1924
126564,"Zsuzsa Bánki",1921
2234564,"Ciera Payton",1986
1146567,"Guy Zoaretz",1973
194567,"Carlos Cámara",1934
670568,"Asoka Peiris",1942
806568,"Steven Scott Smalley",1956
466569,"Lidiya Korolyova",1917
194570,"Fernando Cámara",1969
449572,"Jo Kern",1975
993578,"Hitomi Kozue",1951
364578,"Damian Harris",1958
7580,"Eileen Abad",1973
4937581,"Dusan Brkovic",1986
840581,"Hiromitsu Suzuki",1946
126582,"Joana Bárcia",1972
2302582,"Jefferson Dutton",1983
364583,"Danielle Harris",1977
840586,"Honami Suzuki",1966
5481586,"Marc Dickerson",1984
7588,"Manuel Abad",1953
449591,"Gregory LeGrand Kerns",1960
4665593,"Edwin Benson",1931
364593,"David Harris",1959
381593,"Stéphane Hessel",1917
143594,"Jim S. Cash",1949
619594,"David Nahmod",1956
296594,"Catherine Frot",1956
670597,"Hazel Peiser",1938
874597,"Nikos Tsachiridis",1933
3356598,"Will Devokees",1989
1588599,"Ramsey Nouah",1970
1622600,"Anna Cheney",1979
126600,"Nina Bártu",1904
2217601,"Andrew Buchan",1979
1486603,"Martins Freimanis",1977
466604,"Alla Korot",1970
279604,"Judith Fisher",1935
92604,"Péter Bokor",1924
3152605,"Gwilym Lee",1983
517606,"Kristopher Logan",1960
92607,"Jana Bokova",1948
449608,"Todd Kerns",1969
92608,"Jenovéfa Boková",1992
313608,"Screaming Mad George",1956
755609,"Ruta Sadoul",1906
330610,"Sonny Gordon",1938
24610,"Jeff Ament",1963
1231611,"Kristen Bjørnkjær",1943
1656612,"Lorenz Dangel",1977
3900613,"Chase Layman",1985
1877613,"Ying Chang",1919
75613,"Steve Berlin",1955
41614,"Marie-Françoise Audollent",1943
500615,"Megan Leitch",1965
41616,"Lotte Palfi Andor",1903
2030617,"Vanessa Grigoriadis",1973
1911617,"Neetu Chandra",1984
3050618,"Yulia Tymoshenko",1960
6144618,"Tsegmid Tserenbold",1977
143621,"Tabatha Cash",1973
1571621,"Béla Halmos",1946
1197624,"Ji-yeon Choi",1978
500625,"Alexandra Leite",1961
75626,"Alain Berliner",1963
92626,"Ana Bola",1952
3560629,"Carlo Bonini",1967
6229629,"Danielle Cage",1990
245629,"Linda van Dyck",1948
704631,"Peter Raab",1962
9187631,"Chris Shaw",1999
92632,"Carlos Bolado",1964
2200632,"Matthew Willig",1969
6943634,"Petr Prachtel",1938
1639634,"Rajesh Shah",1956
772637,"Franz Leopold Schmelzer",1965
789637,"C. Montague Shaw",1882
177637,"Greg Coolidge",1972
381638,"Gordon Hessler",1925
92639,"James Bolam",1935
75640,"Michael S. Berliner",1938
4240643,"Siran Ge",1988
109644,"Tamara Brinkman",1978
194645,"Isabel Câmara",1940
993646,"Minako Ogawa",1962
3033646,"Sri Sri Ravi Shankar",1956
1061647,"Steve North",1965
2472648,"Ashton Kristopher Bracciodieta",1981
1673649,"Matthieu-David Cournot",1977
925650,"Richard Whiteford II",1968
228652,"Maya Divine",1971
1792652,"Simon Phillips",1980
3424653,"Christian Schneider",1973
1044653,"Ah-Niu",1976
959653,"Alejandra Ávalos",1968
7653,"Gali Abaydulov",1953
58654,"James Bartholet",1959
2285654,"Sean Patrick Cannon",1981
4767654,"Laura Mannion",1994
2217657,"Sandra Korzeniak",1976
109657,"Nick Brinkmann",1973
755658,"Rasoul Sadrameli",1953
1877660,"Tim DeLaughter",1965
874661,"Lhakpa Tsamchoe",1972
194662,"Clémentine Célarié",1957
398664,"Frank Hruby",1962
1316665,"Georges Marchais",1920
160666,"Ivaylo Hristov",1955
3135666,"Alena Hachlová",1932
636666,"Claudine Nougaret",1958
432667,"Katarzyna Jungowska",1978
449667,"Charlotte Kerr",1927
1656667,"Elliott Sharp",1951
568667,"Cynthia McFadden",1956
840667,"Sawa Suzuki",1972
109668,"Alun ap Brinley",1961
942668,"N'Bushe Wright",1970
58669,"Sydney J. Bartholomew Jr.",1953
398669,"Joy Hruby",1927
670670,"Robert-Adrian Pejo",1964
2574672,"James Henderson",1978
1180674,"Ernest Ansorge",1925
75675,"Giuliana Berlinguer",1933
823675,"David Starzyk",1961
228677,"Vladimir Divljan",1958
109678,"Bill Brinsfield",1938
1962680,"Cyndi Crotts",1971
2506681,"Vedran Hrustanovic",1982
551682,"Florian Martens",1958
1044682,"Alireza Amini",1970
1452683,"Flavia Moraes",1959
1877684,"Doina Cornea",1929
432684,"Brancato Junior",1934
1843684,"Phil Hall",1964
143684,"Geneviève Casile",1938
2846685,"Christian Lyra",1966
347686,"Tom Gulbrandsen",1962
6994686,"Konstantin Korenchuk",1991
551686,"Hans-Günter Martens",1930
1843687,"Christopher Harris",1969
1333687,"Dhanush",1983
1265688,"Christine Exner",1973
1452688,"Adam Rapp",1968
704691,"Rita Raave",1951
687694,"Maryann Plunkett",1953
636694,"Michael Nouri",1945
908695,"Jean Wallace",1923
1962696,"Susheela Raman",1973
3917697,"Paula Belchior",1982
585698,"Katja Miehe-Renard",1943
109699,"Simon Brint",1950
1095699,"Luis B. Carranco",1970
619700,"Jimmy Nail",1954
398702,"Jan Hrusínský",1955
2540702,"Oh! Great",1972
1554702,"Nicky Hayden",1981
670703,"Sivaram Peketi",1918
993704,"Makoto Tsumura",1965
1027705,"Ti Ai",1953
41705,"Ellen Auerbach",1906
738705,"José Román",1940
959706,"Anders Åberg",1948
313707,"Georgina Spelvin",1936
670707,"Dusan Pekic",1980
1707712,"Zachary Baharov",1980
194713,"Jirí Císler",1928
449713,"Herbert Kerr",1927
3526713,"Erica Fellion",1989
3237713,"Lynn Xiong",1981
3152714,"Patrick Mediate",1984
126715,"Carl Béchard",1953
925716,"Paul Whitehead",1962
2030716,"Omar Harfouch",1969
109717,"Thomas Brinx",1963
313717,"Armin Georgi",1927
925718,"Peter Whitehead",1937
2047719,"Jonathan Stimac",1982
5192719,"Wendell Charles NeSmith",1984
330719,"George Gore II",1982
330721,"Albert Gore Sr.",1907
517721,"Kenny Loggins",1948
3118721,"Katharina Wyss",1979
755723,"Shigeaki Saegusa",1942
58723,"Lynsey Bartilson",1983
41724,"Norbert Auerbach",1922
262725,"Edith Evans",1888
568726,"Ian McFadyen",1948
2268726,"Chi-Ming Yu",1943
3832726,"Piotr Stramowski",1987
670726,"Romuald Pekny",1920
3305727,"Olga Kavalay-Aksyonova",1987
1095727,"Camilo Cavalcante",1974
279728,"Paul Fisher",1979
551728,"Pekka Martevo",1952
2268729,"Konstantin Shelestun",1975
2863731,"Oz Zehavi",1983
2251731,"Aya Cash",1982
1826732,"Trevor Sagan",1980
1265732,"Fredrik Fernbrant",1970
415733,"Gerburg Jahnke",1955
296735,"Carla Fry",1961
3509735,"Julien Bilodeau",1974
126736,"Rolland Bédard",1913
619738,"Jean Nainchrik",1941
432738,"Irma Junnilainen",1951
874738,"Yuri Tsapnik",1945
806738,"Michael Smeaton",1952
398739,"Shan Hua",1942
942739,"Richard Wright",1943
1707740,"Halid Beslic",1953
942740,"Richard Wright",1908
687741,"George H. Plympton",1889
823741,"Jerzy Staszewski",1914
126744,"Christian Bégin",1963
3713744,"Otto Bubenícek",1974
41744,"Melissa Auf der Maur",1972
2829749,"Henriett Novak",1985
534750,"Sacco van der Made",1918
483751,"Arthur Lamothe",1928
41752,"Blythe Auffarth",1985
415753,"Mieczyslaw Jahoda",1924
840754,"Blanca Suárez",1988
1673756,"Jan-Ole Gerster",1978
670757,"Alejandro Pelayo",1945
2863758,"Victor Koppe",1964
398760,"Siu-Lung Leung",1948
6569760,"Anton Srholec",1929
517763,"Marie Logojdová",1952
1350764,"Toby Kadoguchi",1941
1435768,"Eve Hietamies",1964
41769,"Kaarina Aufranc",1974
296769,"Martin Fry",1958
517769,"Ilias Logothetis",1938
2064770,"Vince Flynn",1966
364772,"Hilary Harris",1929
959774,"Jonas Åkerlund",1965
687774,"Avi Pnini",1946
3237775,"Mackenzie Foy",2000
1435776,"Maja Hirsch",1977
415779,"Fadhel Jaïbi",1945
1758779,"Raj Singh Chaudhary",1975
908779,"Matt Wallace",1973
500780,"Thanos Leivaditis",1934
738785,"Elwira Romanczuk",1959
58786,"Cal Bartlett",1935
517787,"Christopher Logue",1926
75788,"Julie Berman",1983
568791,"Andrew McFarlane",1951
1894792,"Adriana Bocalón",1965
2438792,"Kelly Paterniti",1987
2438793,"Yun-ching Li",1980
2285795,"Marion Coles",1915
2064796,"Nathan Lopez",1991
228797,"David Dixon",1947
7798,"Claudio Abbado",1933
2336798,"Erick Scott",1968
738798,"Carla Romanelli",1949
1333798,"Mabrouk El Mechri",1976
3509799,"Alexandru Stanescu",1982
2115800,"Zola Budd",1966
1282801,"Asuman Dabak",1970
653802,"Park Overall",1957
704802,"Pamela Rabe",1959
500802,"Juris Lejaskalns",1935
1979803,"Ibolya Oláh",1978
1435804,"Ales V. Horal",1958
500804,"Henrieta Lejava",1918
619805,"Tõnu Naissoo",1951
5311805,"Ken'ichiro Takai",1937
857806,"Jack Thibeau",1946
449807,"Steve Kerr",1965
6433808,"Alexander Scheucher",1979
1231809,"Capone",1976
279811,"Thomas-James Fisher",1989
432811,"Marek Juracek",1970
1690813,"Patricia Verbruggen",1979
364814,"Jason Harris",1969
517815,"Sandra Tsing Loh",1962
772815,"Anja Schmidt",1950
211815,"Paulo Souza",1960
874819,"Matthias Tschiedel",1957
143819,"Michaela Caspar",1960
177819,"Trevor Coop",1945
2727823,"Rattan Kumar",1941
7181823,"Luigi Ferri",1985
772824,"Annie M.G. Schmidt",1911
2676824,"Yuki Noguchi",1985
874824,"Joachim Tschirner",1948
75825,"Pandro S. Berman",1905
398825,"Hsiao-Ming Hsu",1955
908825,"Ratch Wallace",1944
432827,"Katy Jurado",1924
500827,"Aleksandrs Leimanis",1913
568828,"Zac McFarlane",1969
8456831,"Patrick Allgaier",1983
211832,"Hélio de Soveral",1918
2812832,"Speedy Deftereos",1972
381833,"Marlies Heuer",1954
228833,"George Dixon",1924
330834,"Hartley Gorenstein",1966
245835,"Wilma Dykeman",1920
1622836,"Masahiro Andô",1967
24836,"Gianni Amico",1933
466838,"Manfred Korytowski",1936
228838,"Graham Dixon",1960
1724838,"Lacey Turner",1988
1180839,"Kelly Boulware",1969
3237842,"Jennie Stumpf",1988
1775843,"Paolla Oliveira",1982
789843,"Linda Shaw",1954
3101844,"Matt Landin",1985
6008845,"Irina Efremova",1980
5549845,"Meghan Rose",1986
602846,"Francine Morand",1948
687847,"Werner Pochath",1939
398849,"Tien-Yung Hsu",1923
738850,"Andy Romano",1941
24850,"Souad Amidou",1959
1792850,"John Rae",1931
2285851,"Amanda Smits",1984
5124851,"Gabriel Albuquerque",2005
670852,"Lisa Pelikan",1954
1435853,"Ákos Inotay",1972
245853,"Klas Dykhoff",1958
2353855,"Rob Stull",1967
1129857,"Utz Elsässer",1927
126859,"João Bénard da Costa",1935
874860,"Kwan-Ho Tse",1963
4308861,"Ashley Vanderwaren",1989
466863,"Andrzej Korzynski",1940
1265863,"Graham Goetz",1980
721866,"Michael J. Reynolds",1939
432868,"Antoni Jurasz",1922
585869,"Mika Mifune",1982
517869,"Lars Lohmann",1948
1979875,"Ross Nickson",1979
942875,"Tom Wright",1952
364876,"John Harris",1967
3390880,"Erin Lilley",1980
1248880,"Philip Pearlstein",1924
262881,"Jerry Evans",1955
2013882,"Xaime Aguiar",1951
398884,"Chin Hu",1947
58885,"Richard Bartlett",1922
721885,"Nicola Reynolds",1974
194885,"Jeff D'Agostino",1982
2166886,"Lajos Parti Nagy",1953
483888,"Jussi Lampi",1961
245888,"Jesse Dylan",1966
364890,"Johnny Harris",1973
2166891,"Cornelia Poletto",1971
755891,"Vsevolod Safonov",1926
789892,"Morgana Shaw",1962
704892,"Basil Rayburn",1924
2625893,"Quinn Kitmitto",1969
194896,"Roberto D'Agostino",1948
1520897,"Micha Lewinsky",1972
4104898,"Abdelhadi Tazi",1921
92899,"Jim Boles",1914
772900,"Donata Wenders",1965
466900,"Kazuhito Kosaka",1973
1894900,"Ned Vidakovich",1957
704901,"Leah Rabin",1928
1146901,"Patrick Zocco",1958
211902,"Mário de Sá-Carneiro",1890
449902,"John Kerry",1943
9561903,"Amir Mohammad Zand",1978
211903,"La Comtesse de Ségur",1799
5515903,"Juan Pablo García",1971
1928904,"Søren Green",1979
3883906,"Phelan Porteous",1983
670906,"Claiborne Pell",1918
823906,"Wolfgang Staudte",1906
517907,"Václav Lohniský",1920
432907,"Jan Jurewicz",1954
2863907,"Andrea Duro",1991
755907,"John Safran",1972
1673908,"Sonja O'Hara",1986
517909,"Aaron Lohr",1976
1775910,"Katie Dillon",1985
262912,"John Morgan Evans",1942
687912,"József Pocsai",1974
908914,"Dee Wallace",1948
483915,"Jim Lampley",1949
755915,"Károly Safranek",1953
959916,"Pierre Étaix",1928
3781917,"Jan Jarmuz",1985
5175919,"Jonathan Lampinen",1995
466920,"Dejan Kosanovic",1930
6161922,"Johanna Brüel",1976
2931926,"Tierney Tough",1982
7927,"Ezio Marano",1927
840928,"Malin Svarfvar-Karlsson",1969
3645928,"Shahram Shayesteh",1988
568930,"Anna McGarrigle",1944
6858931,"Laurin Michael",2003
1248932,"Girish Puthencherry",1959
738933,"Nenad Romano",1951
2846935,"Keith Paull",1946
143935,"Desiree Casado",1985
636936,"Kristýna Nováková",1983
7079938,"Leon Roskoni",1999
24940,"Paul Amiot",1886
1622940,"Joseph Ford",1974
1588943,"Sylwia Bojarska",1974
789946,"Robert Gould Shaw",1837
619947,"Yuri Nakae",1973
126947,"Levente Bíró",1924
126948,"Miklós Bíró",1933
330948,"Jean-Pierre Gorin",1943
2914949,"Francesco Falchetto",1991
483950,"Luis Lamprecht",1946
2166950,"Imad Noury",1983
653952,"Kelly Overton",1978
398956,"Hualin Jiang",1936
789956,"Runme Shaw",1901
585956,"Daniel Miglioranza",1952
1435957,"Siren Jørgensen",1977
143959,"Marguerite Cassan",1923
126960,"José Bódalo",1916
245961,"Galina Dyomina",1925
466962,"Carl-Friedrich Koschnick",1949
1248962,"Fahimeh Rastkar",1932
959962,"Hinrik Ólafsson",1963
4274963,"Yoon-young Choi",1986
687964,"Jeremy Podeswa",1962
211964,"André De Toth",1913
619966,"Nobuo Nakagawa",1905
449969,"Noreen Kershaw",1950
772969,"Harald Schmidt",1957
24971,"Amiran Amiranashvili",1955
194971,"Richard D'Alessandro",1960
109972,"Jean-Claude Brisville",1922
755972,"Anatoly M. Sagalevitch",1938
823974,"Marina Stavenhagen",1962
1656974,"Maclain Nelson",1980
432975,"Julie Juristová",1955
364977,"Laura Harris",1976
517978,"Vesa-Matti Loiri",1945
4308980,"Walid al Kubaisi",1958
8201980,"Iskander Akhmar",1963
8779981,"Austin Manley",1997
126983,"Wolfgang Böck",1953
177984,"Derek Cooper",1925
347987,"Alfonso Gumucio",1950
466987,"Otakar Kosek",1944
806988,"Bozidar Smiljanic",1936
9238988,"Kenan Güngör",1969
1639988,"Ching Kang Yao",1946
4682988,"Khandokar Nurul Alam",1936
1758989,"Todd Grinnell",1976
670990,"Lucio Pellegrini",1965
1911990,"Abel Goldfarb",1979
806992,"Predrag Smiljkovic",1969
1401993,"David Dramm",1961
772994,"Irmin Schmidt",1937
840994,"Pertti Sveholm",1953
279996,"Zuzana Fisárková",1939
994000,"Francisco Domínguez",1972
756000,"Haruko Sagara",1968
416001,"Mir Jam",1887
1589001,"Erika Conway",1978
7709003,"Dale Strom",1977
365003,"Lewis Harris",1904
348004,"Milind Gunaji",1961
297004,"Thierry Frémont",1962
1045005,"Bob Cesca",1971
1385005,"Franz Fischler",1946
42005,"Elden Auker",1910
4751008,"Kalliany Alvarez",1985
841008,"Vladimir Svekolnikov",1945
960009,"Kunihiko Ôshiba",1976
1895010,"Brent Anderson",1955
2303011,"Meagan Flynn",1980
569011,"Patrick McGaw",1967
110012,"Leonel Brito",1941
3459017,"Chiung-Yun Hsu",1997
2626017,"Aliki Paraschis",1981
1113018,"Mikhail Vladimirov",1976
127018,"Peter Böhlke",1926
382019,"David L. Hewitt",1939
195020,"Yvonne D'Alpra",1938
2745020,"Ashley Francis",1997
620021,"R. Carlos Nakai",1946
3663022,"Tomoya Warabino",1987
2201022,"Reece Ritchie",1986
671023,"Frank Pellegrino",1944
824024,"Aris Stavrou",1945
144025,"Patrick Cassavetti",1950
3238026,"Agata Harrison",1979
2388027,"Yakup Yavru",1952
1487028,"Anna-Maria Jopek",1970
705030,"Simon Raby",1961
212030,"Ninette de Valois",1898
365035,"Lynette Harris",1954
8036,"Paul Abbott",1960
1997037,"Joe Boyd",1973
756037,"Yedgor Sagdiyev",1946
1963040,"Maciej Sledziecki",1977
1079040,"Annie Coutu",1972
8117041,"David Cajal",1986
144045,"Jean-Pierre Cassel",1932
2796047,"Josh Dallas",1978
297048,"Peter Frödin",1964
42049,"Elise Aulinger",1881
3561049,"Chu-he Chen",1978
382050,"John Hewitt",1950
1368051,"T.V. Smith",1956
807052,"Sergei Smirnov",1915
960053,"Peter Öberg",1977
161054,"Alyona Chukhray",1946
229054,"Gábor Dióssy",1954
382054,"Jon Hewitt",1959
1878055,"Augustin Kennady",1985
1062059,"Lionel D. Carson",1969
1079059,"Benno Nelson",1970
93060,"Stefano Rolla",1937
586064,"Luis Miguel",1970
2048065,"Isaak Dentler",1980
399065,"Ying Wong",1968
1351066,"Bernhard Ludwig",1948
348067,"Svein Gundersen",1949
161067,"Vasiliy Shukshin",1929
1742068,"Lan Hirche",1981
2779068,"Andreea Birsan",1986
654069,"Anja Owe",1962
875072,"Filippos Tsitos",1966
195073,"Jacques d'Amboise",1934
433073,"Juan José Jusid",1941
127075,"Karen Böhne",1963
739075,"Anna Romantowska",1950
722078,"Yasmina Reza",1959
7675078,"Diego Bonuccelli",1993
1997080,"Roger Mas",1975
1980080,"Garth R. Hassell",1973
603082,"Richard Morant",1945
1317084,"Malgorzata Napiórkowska",1962
467085,"Jerzy Kosinski",1933
280085,"Michèle Fitoussi",1954
382086,"Sean Hewitt",1935
1249087,"Chandan Sen",1963
1963091,"Evan Ross",1988
2082093,"Larissa Rojas",1975
297095,"Dag Frøland",1945
3289096,"Sidharth Malhotra",1985
6774096,"Basar Under",1984
2915098,"Marcelo Tobar",1977
6995098,"Brandon Borbeck",1982
909099,"Mauricio Walerstein",1945
620099,"Kôji Nakamoto",1941
3068100,"James P. Bennett",1975
4836100,"Nell Tiger Free",1999
960101,"Güler Ökten",1941
1062101,"Carmen Consoli",1974
2252101,"Johnny Juice Rosado",1970
297102,"Giovanni Früh",1937
110103,"Daymon Britton",1977
1045104,"Rostislav Ctvrtlík",1963
841106,"Birgitta Svensson",1945
5431107,"Ryn Weaver",1992
654109,"Cliff Owen",1919
892109,"John Veitch",1920
4224109,"Maya Erskine",1987
382110,"David Hewlett",1968
484111,"Bill Lancaster",1947
603114,"Marin Moraru",1937
110114,"John Brittany",1934
416114,"Jabeen Jalil",1936
1844114,"Rob Flanagan",1965
1385118,"Pijush Ganguly",1965
416119,"Abolfazl Jalili",1957
450119,"Edmund Kerwin",1935
3391119,"Thom Tran",1979
1827120,"Alejandro Tous",1976
518122,"Aleksei Loktev",1939
8124,"Mahmoud Abdel Aziz",1946
586125,"Ionel Mihailescu",1959
637128,"Pavel Novikov",1962
1470128,"Tanveer K. Atwal",1994
365128,"Moira Sinise",1954
280130,"Michael Fitz",1958
586130,"Lakis Mihailidis",1932
4564132,"Áron Mezei",1987
960132,"Özcan Özgür",1936
705135,"Lewis J. Rachmil",1908
1980137,"Edward X. Young",1959
824139,"John Steakley",1951
1368139,"Shiraz Tal",1974
433141,"Anna Justice",1962
42141,"Alejandro Aura",1944
773142,"Pascale Schmidt",1960
331144,"Gerardo Gormezano",1958
195148,"Masolino D'Amico",1939
1674148,"Modris Resnais",1935
6893148,"ABM Sumon",1984
705148,"Bidzina Rachvelishvili",1936
2269149,"Darius Brubeck",1947
144152,"Alan Cassidy",1942
875152,"Corinna Tsopei",1944
1215153,"Marek Epstein",1975
314153,"Steve Gerber",1947
3102153,"Pierpaolo De Mejo",1984
926154,"Kari Whitman",1964
110156,"Sérgio Britto",1923
195156,"Roberto D'Amico",1946
110157,"Aileen Britton",1916
382158,"Peter Hey",1914
382159,"Richard Hey",1926
1181159,"Albert Espinosa",1974
1878161,"Subaru Kimura",1990
3459164,"Gülenay Kalkan",1959
620164,"Kichiemon Nakamura",1944
195164,"Tamela D'Amico",1979
773165,"Renate Schmidt",1942
705165,"Victoria Racimo",1950
348166,"David Gunn",1972
586167,"Zivorad Mihajlovic-Silja",1920
1300167,"Adél Jordán",1980
501168,"Guillaume Lemay-Thivierge",1976
229172,"Philippe Djian",1949
467172,"Eva Koslerová",1932
705173,"Isaac-Pierre Racine",1963
365173,"Paul Harris",1917
603173,"Miroslav Moravec",1939
3748174,"Ivan Mazza",1972
637176,"Oleg Novkovic",1968
1555177,"Yuki Tanaka",1994
280179,"Benedict Fitzgerald",1949
620183,"Mark Katsumi Nakamura",1961
4003183,"Jakub Gawlina",1982
1725184,"Andrés Mahía",1964
331186,"Karen Lynn Gorney",1945
7488186,"Zbigniew Libera",1959
3391189,"Guy Adkins",1968
195190,"France D'Amour",1966
161193,"Cherie Chung",1960
382193,"Reinhard Heydrich",1904
2269193,"Lee Denson",1932
620193,"Meiko Nakamura",1934
1980194,"Tomás Vorel Jr.",1986
399196,"L. Ron Hubbard",1911
5040196,"Ngoc Anh Vu",1988
10429198,"Stanislav Dolgosheev",1946
3374198,"Mike C. Manning",1987
637198,"Rafael Novoa",1971
178198,"Kimberley Cooper",1980
4394198,"Chi Wai Tang",1975
2864199,"Ashley Baker",1981
739199,"Michiel Romeyn",1955
331199,"Mikhail Gornostal",1945
875199,"Sakae Tsuboi",1899
93199,"Filip Bolluyt",1953
229200,"Badja Djola",1948
484203,"Jay Lance",1961
841203,"Stefania Svenstedt",1934
7012204,"Zoltán Bohus",1941
1368204,"Val Tasso",1977
2201207,"Vladimir Tesovic",1984
790208,"Pyotr Shcherbakov",1929
5363210,"Rosette Laursen",1988
2031210,"Erica Mena",1987
1538210,"Hilary Barraford",1978
926211,"Preston A. Whitmore II",1962
1079211,"Dave Cockrum",1943
1147211,"Chris W. Hill",1976
246211,"Waldemar Dziki",1956
790212,"Galina Shcherbakova",1932
297212,"Gaby Fuchs",1950
2252215,"Clemens Berg",1987
1963215,"Josef Eismann",1932
3561217,"Todd James Jackson",1979
1912217,"Fred Pesce",1947
382217,"Thor Heyerdahl",1914
637218,"Krist Novoselic",1965
4054218,"Charles Rogers",1987
2286218,"Danny Ferry",1966
875221,"Masahiro Tsuchihashi",1963
246222,"Helmut Dziuba",1933
4394222,"Kasey Lubin",1991
535222,"Kenneth Madsen",1953
2014223,"Pete Doherty",1979
2201223,"Juan Felipe Orozco",1978
467225,"Peter Kosminsky",1956
1096226,"Davide Devenuto",1972
382227,"Douglas Heyes",1919
3442231,"Sibylle Meder",1976
